id,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Card_image,Full_image
864,"Just Cause 2",X360,2010,Action,"Square Enix  ","Avalanche Studios  ",8,0,0.59,0.83,0.02,0.17,1.6,https://www.vgchartz.com/games/boxart/full_2327598AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/just-cause-2_banner53.jpg
865,"Sonic Generations",PS3,2011,Platform,"Sega  ","Sonic Team  ",7.3,0,0.6,0.72,0.02,0.25,1.59,https://www.vgchartz.com/games/boxart/full_sonic-generations_580AmericaFront.jpg,https://www.vgchartz.com/games/banners/sonic-generations_banner93.jpg
866,"Far Cry 2",X360,2008,Shooter,"Ubisoft  ","Ubisoft Montreal  ",8.5,0,0.72,0.69,0.02,0.18,1.59,https://www.vgchartz.com/games/boxart/full_6466178AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/far-cry-2_banner43.jpg
867,"Soul Blade",PS,1997,Fighting,"Namco  ","Namco  ",8.6,0,0.61,0.41,0.46,0.1,1.59,https://www.vgchartz.com/games/boxart/full_322404AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/soul-blade_banner42.jpg
868,"Kirby: Planet Robobot",3DS,2016,Action,"Nintendo  ","HAL Laboratory  ",7.7,0,0.41,0.22,0.64,0.06,1.32,https://www.vgchartz.com/games/boxart/full_2340135AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/955189694687ccc.png
869,"Pro Evolution Soccer 2008",PS3,2008,Sports,"Konami  ","Konami  ",7.1,0,0.04,1.1,0.32,0.13,1.59,https://www.vgchartz.com/games/boxart/1051204ccc.jpg,https://www.vgchartz.com/games/banners/pro-evolution-soccer-2008_banner39.png
870,"Dance Dance Revolution: Hottest Party 2",Wii,2008,Simulation,"Konami  ","Bemani  ",0,0,0.94,0.48,0.01,0.15,1.58,https://www.vgchartz.com/games/boxart/full_146517AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/dance-dance-revolution-hottest-party-2_banner58.jpg
871,"Devil May Cry 4",PS3,2008,Action,"Capcom  ","Capcom  ",8.2,8.2,0.58,0.45,0.34,0.2,1.58,https://www.vgchartz.com/games/boxart/full_1783749AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/devil-may-cry-4_banner50.jpg
872,"Pro Evolution Soccer 2010",PS2,2009,Sports,"Konami  ","Konami  ",7.2,0,0.1,0.18,0.12,1.16,1.57,https://www.vgchartz.com/games/boxart/full_9385635AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/pro-evolution-soccer-2010_banner53.jpg
873,"Mario Tennis Open",3DS,2012,Sports,"Nintendo  ","Camelot Software Planning  ",6.6,0,0.26,0.33,0.36,0.05,1,https://www.vgchartz.com/games/boxart/full_7906750AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/93453563449ccc.png
874,"Donkey Kong Classics",NES,1988,Platform,"Nintendo  ","Nintendo  ",0,0,0.59,0.14,0.81,0.02,1.56,https://www.vgchartz.com/games/boxart/full_7956644AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/donkey-kong-classics_banner60.png
875,"Yoshi's Woolly World",WiiU,2015,Platform,"Nintendo  ","Good-Feel  ",7.4,6,0.74,0.53,0.12,0.12,1.52,https://www.vgchartz.com/games/boxart/full_3628085AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/650886671431ccc.jpg
876,"MySims Kingdom",DS,2008,Simulation,"Electronic Arts  ","EA Redwood Shores  ",0,0,0.8,0.59,0.01,0.16,1.56,https://www.vgchartz.com/games/boxart/full_717248AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/mysims-kingdom_banner52.jpg
877,"BioShock 2",PS3,2010,Shooter,"2K Games  ","2K Marin  ",8.5,0,0.85,0.46,0.02,0.22,1.55,https://www.vgchartz.com/games/boxart/full_1146184AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/bioshock-2_banner11.png
878,Dishonored,PS3,2013,Shooter,"Bethesda Softworks  ","Arkane Studios  ",0,0,0.72,0.54,0.04,0.26,1.55,https://www.vgchartz.com/games/boxart/full_3488745AmericaFrontccc.png,https://www.vgchartz.com/games/banners/dishonored_banner10.jpg
879,"007: The World is Not Enough",N64,2000,Shooter,"Electronic Arts  ","Eurocom Entertainment Software  ",7.4,0,1.13,0.38,0.02,0.03,1.55,https://www.vgchartz.com/games/boxart/5735485ccc.jpg,https://www.vgchartz.com/games/banners/6837866245ccc.jpg
880,"Spider-Man 2: Enter: Electro",PS,2001,Action,"Activision  ","Vicarious Visions  ",0,0,0.57,0.87,0.02,0.09,1.55,https://www.vgchartz.com/games/boxart/6986704ccc.jpg,https://www.vgchartz.com/games/banners/16818296431ccc.jpg
881,"Need for Speed: Most Wanted (2012)",X360,2012,Racing,"Electronic Arts  ","Criterion Games  ",0,0,0.62,0.79,0.01,0.12,1.54,https://www.vgchartz.com/games/boxart/full_9784025AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/973201370937ccc.jpg
882,"Go Vacation",Wii,2011,Misc,"Namco Bandai  ","Namco Bandai Games  ",7,0,0.42,0.66,0.33,0.13,1.54,https://www.vgchartz.com/games/boxart/full_go-vacation_970AmericaFront.jpg,https://www.vgchartz.com/games/banners/go-vacation_banner73.jpg
883,"NBA 2K14",PS4,2013,Sports,"2K Sports  ","Visual Concepts  ",0,0,0.91,0.35,0.01,0.27,1.54,https://www.vgchartz.com/games/boxart/full_3597823AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/77446974165ccc.png
884,"Dark Cloud",PS2,2001,Role-Playing,"Sony Computer Entertainment  ","Level 5  ",8.2,0,0.83,0.44,0.08,0.19,1.54,https://www.vgchartz.com/games/boxart/7795178ccc.jpg,https://www.vgchartz.com/games/banners/dark-cloud_banner88.png
885,"SoulCalibur IV",X360,2008,Fighting,"Namco Bandai  ","Project Soul  ",8.3,0,0.92,0.43,0.07,0.15,1.58,https://www.vgchartz.com/games/boxart/full_5830525AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/soulcalibur-iv_banner3.jpg
886,"Pokémon Ranger: Guardian Signs",DS,2010,Role-Playing,"Nintendo  ","Creatures Inc.  ",6.5,0,0.5,0.17,0.58,0.05,1.3,https://www.vgchartz.com/games/boxart/full_pokemon-ranger-guardian-signs_4AmericaFront.jpg,https://www.vgchartz.com/games/banners/pokemon-ranger-guardian-signs_banner43.jpg
887,"Yoshi's Cookie",GB,1993,Puzzle,"Nintendo  ","Jupiter Multimedia  ",0,0,0.59,0.24,0.82,0.03,1.68,https://www.vgchartz.com/games/boxart/full_8124715AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/yoshis-cookie_banner49.jpg
888,"Disney Fairies: Tinker Bell",DS,2008,Adventure,"Disney Interactive Studios  ","Hyde  ",0,0,0.85,0.51,0.01,0.15,1.52,https://www.vgchartz.com/games/boxart/9669562ccc.jpg,https://www.vgchartz.com/games/banners/disney-fairies-tinker-bell_banner39.jpg
889,"Pro Evolution Soccer 2013",PS3,2012,Sports,"Konami Digital Entertainment  ","Konami  ",0,0,0.18,0.65,0.49,0.2,1.52,https://www.vgchartz.com/games/boxart/full_5319374AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/335413070988ccc.jpg
890,"Mario vs. Donkey Kong 2: March of the Minis",DS,2006,Puzzle,"Nintendo  ","Nintendo Software Technology Corporation  ",7.7,0,0.73,0.03,0.36,0.07,1.19,https://www.vgchartz.com/games/boxart/full_8639597AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/mario-vs-donkey-kong-2-march-of-the-minis_banner25.jpg
891,"Onimusha 3: Demon Siege",PS2,2004,Action,"Capcom  ","Capcom  ",0,0,0.37,0.47,0.54,0.07,1.45,https://www.vgchartz.com/games/boxart/1099086ccc.jpg,https://www.vgchartz.com/games/banners/52107703956ccc.jpg
892,Xevious,NES,1990,Shooter,"Namco  ","Namco  ",0,0,0.18,0.06,1.27,0.01,1.52,https://www.vgchartz.com/games/boxart/full_1086716AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/xevious_banner10.jpg
893,"Forza Motorsport 7",XOne,2017,Racing,"Microsoft Studios  ","Turn 10 Studios  ",8.9,0,0.58,0.81,0.01,0.12,1.52,https://www.vgchartz.com/games/boxart/full_9390152AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/7670088181656ccc.jpg
894,"Super Monkey Ball 2",GC,2002,Puzzle,"Sega  ","Amusement Vision  ",0,0,1.11,0.31,0.06,0.04,1.52,https://www.vgchartz.com/games/boxart/9470479ccc.jpg,https://www.vgchartz.com/games/banners/64921822283ccc.jpg
895,"MySims Kingdom",Wii,2008,Simulation,"Electronic Arts  ","EA Redwood Shores  ",0,0,0.7,0.64,0.01,0.16,1.52,https://www.vgchartz.com/games/boxart/full_5049583AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/mysims-kingdom_banner54.jpg
896,"Tomb Raider: Definitive Edition",PS4,2014,Action-Adventure,"Square Enix  ","Crystal Dynamics  ",0,0,0.47,0.74,0.06,0.23,1.51,https://www.vgchartz.com/games/boxart/full_869186AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/319285278261ccc.png
897,"Call of Duty 3",PS3,2006,Shooter,"Activision  ","Treyarch  ",7.7,0,0.6,0.63,0.03,0.26,1.51,https://www.vgchartz.com/games/boxart/9911169ccc.jpg,https://www.vgchartz.com/games/banners/call-of-duty-3_banner95.jpg
898,"Mega Man 2",NES,1989,Platform,"Capcom  ","Capcom  ",0,0,0.93,0.15,0.42,0.01,1.51,https://www.vgchartz.com/games/boxart/full_1336252AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/mega-man-2_banner18.jpg
899,"SoulCalibur II",GC,2003,Fighting,"Namco  ","Namco  ",9.2,0,0.99,0.32,0.11,0.08,1.5,https://www.vgchartz.com/games/boxart/full_9185103AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/soulcalibur-ii_banner58.jpg
900,"Tokyo Xtreme Racer Zero",PS2,2001,Racing,"Crave Entertainment  ","Genki  ",0,0,0.66,0.52,0.15,0.17,1.5,https://www.vgchartz.com/games/boxart/full_9083733AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/10109654606ccc.png
901,"Metal Gear Rising: Revengeance",PS3,2013,Action,"Konami Digital Entertainment  ","PlatinumGames  ",9,0,0.47,0.41,0.44,0.18,1.5,https://www.vgchartz.com/games/boxart/full_6977688AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/649042170585ccc.jpg
902,"Madden NFL 2001",PS2,2000,Sports,"EA Sports  ","EA Sports  ",0,0,1.19,0.07,0.05,0.2,1.5,https://www.vgchartz.com/games/boxart/2196543ccc.jpg,https://www.vgchartz.com/games/banners/madden-nfl-2001_banner8.png
903,Crackdown,X360,2007,Shooter,"Microsoft Game Studios  ","Realtime Worlds  ",8.4,7,1,0.53,0.03,0.18,1.75,https://www.vgchartz.com/games/boxart/full_3092238AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/crackdown_banner42.jpg
904,"Dirge of Cerberus: Final Fantasy VII",PS2,2006,Shooter,"Square Enix  ","Square Enix  ",5.7,0,0.47,0.37,0.52,0.12,1.48,https://www.vgchartz.com/games/boxart/4572450ccc.jpg,https://www.vgchartz.com/games/banners/dirge-of-cerberus-final-fantasy-vii_banner33.jpg
905,"Heavenly Sword",PS3,2007,Action,"Sony Computer Entertainment  ","Ninja Theory  ",8,0,0.57,0.73,0.06,0.29,1.65,https://www.vgchartz.com/games/boxart/full_2157803AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/heavenly-sword_banner66.jpg
906,"Ice Climber",NES,1985,Platform,"Nintendo  ","Nintendo R&D1  ",0,0,0.46,0.1,0.92,0.02,1.5,https://www.vgchartz.com/games/boxart/full_ice-climber_104AmericaFront.jpg,https://www.vgchartz.com/games/banners/ice-climber_banner60.jpg
907,"Persona 4 Golden",PSV,2012,Role-Playing,"Atlus  ","Atlus  ",0,0,0.37,0.29,0.39,0.21,1.25,https://www.vgchartz.com/games/boxart/full_4442673AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/598644562901ccc.png
908,"Sonic CD",SCD,1993,Platform,"Sega  ","Sonic Team  ",0,0,1,0.36,0.09,0.05,1.5,https://www.vgchartz.com/games/boxart/4691586ccc.jpg,https://www.vgchartz.com/games/banners/sonic-cd_banner74.jpg
909,"Sonic Colors",DS,2010,Platform,"Sega  ","Sonic Team  ",8.2,8.1,0.69,0.48,0.01,0.12,1.3,https://www.vgchartz.com/games/boxart/full_sonic-colors_4AmericaFront.jpg,https://www.vgchartz.com/games/banners/sonic-colors_banner28.jpg
910,"SoulCalibur II",PS2,2003,Fighting,"Namco  ","Namco  ",9.1,0,1.06,0.62,0.13,0.25,2.06,https://www.vgchartz.com/games/boxart/full_5860515AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/soulcalibur-ii-all-regions-data_banner37.jpg
911,"WWF No Mercy",N64,2000,Fighting,"THQ  ","Aki Corp.  ",9.1,0,1.2,0.27,0.02,0.02,1.5,https://www.vgchartz.com/games/boxart/7140334ccc.jpg,https://www.vgchartz.com/games/banners/79070642736ccc.jpg
912,"Pac-Man World",PS,1999,Action,"Namco  ","Namco  ",0,0,1.21,0.14,0.1,0.04,1.5,https://www.vgchartz.com/games/boxart/8977809ccc.jpg,https://www.vgchartz.com/games/banners/74945516383ccc.png
913,"Mafia II",PS3,2010,Action,"2K Games  ","Illusion Softworks  ",7,0,0.5,0.7,0.04,0.25,1.49,https://www.vgchartz.com/games/boxart/full_mafia-ii_4AmericaFront.jpg,https://www.vgchartz.com/games/banners/mafia-ii_banner55.jpg
914,"Dead Rising 2",X360,2010,Action,"Capcom  ","Blue Castle Games  ",8.2,0,0.75,0.53,0.09,0.13,1.49,https://www.vgchartz.com/games/boxart/full_dead-rising-2_9AmericaFront.jpg,https://www.vgchartz.com/games/banners/dead-rising-2_banner99.jpg
915,"Resistance 3",PS3,2011,Shooter,"Sony Computer Entertainment  ","Insomniac Games  ",8.3,0,0.64,0.57,0.05,0.22,1.49,https://www.vgchartz.com/games/boxart/full_resistance-3_940AmericaFront.jpg,https://www.vgchartz.com/games/banners/resistance-3_banner12.jpg
916,Banjo-Tooie,N64,2000,Platform,"Nintendo  ","Rare Ltd.  ",9.3,0,0.82,0.36,0.25,0.06,1.49,https://www.vgchartz.com/games/boxart/full_5046467AmericaFrontccc.png,https://www.vgchartz.com/games/banners/banjo-tooie_banner90.jpg
917,"Pokémon Mystery Dungeon: Explorers of Sky",DS,2009,Role-Playing,"Nintendo  ","ChunSoft  ",5.7,0,0.57,0.43,0.44,0.12,1.56,https://www.vgchartz.com/games/boxart/full_pokemon-mystery-dungeon-explorers-of-sky_10AmericaFront.jpg,https://www.vgchartz.com/games/banners/pokemon-mystery-dungeon-explorers-of-sky_banner38.png
918,"Tom Clancy's Ghost Recon: Future Soldier",X360,2012,Shooter,"Ubisoft  ","Ubisoft Paris  ",0,0,0.94,0.4,0.02,0.13,1.48,https://www.vgchartz.com/games/boxart/full_6922534AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/tom-clancys-ghost-recon-future-soldier_banner51.jpg
919,"Final Fight",SNES,1991,Action,"Capcom  ","Capcom  ",10,0,0.67,0.17,0.69,0.03,1.56,https://www.vgchartz.com/games/boxart/full_final-fight_2AmericaFront.jpg,https://www.vgchartz.com/games/banners/final-fight_banner64.jpg
920,"Nintendo World Cup",NES,1990,Sports,"Nintendo  ","Technos Japan Corporation  ",0,0,0.28,0.5,0.65,0.05,1.48,https://www.vgchartz.com/games/boxart/737359ccc.jpg,https://www.vgchartz.com/games/banners/nintendo-world-cup_banner36.jpg
921,"Professor Layton and the Mask of Miracle",3DS,2012,Puzzle,"Nintendo  ","Level 5  ",8.4,0,0.32,1.05,0.36,0.11,1.84,https://www.vgchartz.com/games/boxart/full_professor-layton-and-the-mask-of-miracle_201JapanFront.jpg,https://www.vgchartz.com/games/banners/professor-layton-and-the-mask-of-miracle_banner81.jpg
922,"SoulCalibur IV",PS3,2008,Fighting,"Namco Bandai  ","Project Soul  ",8.4,0,0.72,0.4,0.14,0.2,1.47,https://www.vgchartz.com/games/boxart/full_5732911AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/soulcalibur-iv_banner26.jpg
923,"Tamagotchi Connection: Corner Shop",DS,2006,Simulation,"Bandai  ","NanaOn-Sha  ",0,0,0.1,0.02,1.12,0.01,1.26,https://www.vgchartz.com/games/boxart/3765428ccc.jpg,https://www.vgchartz.com/games/banners/13309866924ccc.png
924,"Wario Land II",GB,1998,Platform,"Nintendo  ","Nintendo R&D1  ",0,0,0.7,0.35,0.39,0.04,1.48,https://www.vgchartz.com/games/boxart/full_1419500AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/59144176520ccc.png
925,"WWF WrestleMania 2000",N64,1999,Fighting,"THQ  ","Aki Corporation  ",0,0,1.2,0.25,0.02,0.02,1.48,https://www.vgchartz.com/games/boxart/full_9005053AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/wwf-wrestlemania-2000_banner85.jpg
926,"007: Quantum of Solace",X360,2008,Shooter,"Activision  ","Treyarch  ",6.6,0,0.82,0.51,0.01,0.14,1.48,https://www.vgchartz.com/games/boxart/1441101ccc.jpg,https://www.vgchartz.com/games/banners/007-quantum-of-solace_banner87.png
927,"Assassin's Creed III: Liberation",PSV,2012,Adventure,"Ubisoft  ","Ubisoft  ",0,0,0.53,0.57,0.06,0.32,1.48,https://www.vgchartz.com/games/boxart/full_121603AmericaFrontccc.jpeg,https://www.vgchartz.com/games/banners/283991263598ccc.png
928,"Kirby & the Amazing Mirror",GBA,2004,Platform,"Nintendo  ","Flagship  ",7.9,0,0.8,0.05,0.76,0.03,1.64,https://www.vgchartz.com/games/boxart/full_8478256AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/kirby-ampamp-the-amazing-mirror_banner35.jpg
929,"Mario Golf",N64,1999,Sports,"Nintendo  ","Camelot Software Planning  ",9,0,0.62,0.18,0.65,0.02,1.47,https://www.vgchartz.com/games/boxart/753227ccc.jpg,https://www.vgchartz.com/games/banners/mario-golf_banner96.jpg
930,Minecraft,WiiU,2016,Misc,"Mojang  ","4J Studios  ",5.5,0,0.5,0.49,0.38,0.09,1.47,https://www.vgchartz.com/games/boxart/full_3850570AmericaFrontccc.png,https://www.vgchartz.com/games/banners/3823537108803ccc.jpg
931,"Dying Light",XOne,2016,Action,"Warner Bros. Interactive Entertainment  ","Techland  ",0,0,1.01,0.31,0.01,0.14,1.47,https://www.vgchartz.com/games/boxart/full_1130191AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/65467872233ccc.png
932,"Fight Night Round 3",X360,2006,Fighting,"EA Sports  ","EA Chicago  ",8.6,0,1.33,0.03,0.01,0.1,1.47,https://www.vgchartz.com/games/boxart/full_1914073AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/fight-night-round-3_banner26.png
933,"Ryse: Son of Rome",XOne,2013,Action,"Microsoft Studios  ","Crytek  ",0,0,0.84,0.49,0,0.13,1.47,https://www.vgchartz.com/games/boxart/full_1821842AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/57964073070ccc.png
934,"Forza Horizon 2",XOne,2014,Racing,"Microsoft Studios  ","Playground Games  ",0,0,0.56,0.79,0.01,0.11,1.46,https://www.vgchartz.com/games/boxart/full_2408125AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/240084682895ccc.png
935,"Super Monkey Ball",GC,2001,Puzzle,"Sega  ","Amusement Vision  ",9,0,0.95,0.37,0.1,0.04,1.46,https://www.vgchartz.com/games/boxart/full_4383288AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/super-monkey-ball_banner79.jpg
936,Wall-E,DS,2008,Platform,"THQ  ","Heavy Iron Studios  ",0,0,0.46,0.82,0,0.17,1.46,https://www.vgchartz.com/games/boxart/1025413ccc.jpg,https://www.vgchartz.com/games/banners/wall-e_banner32.png
937,"WCW vs the World",PS,1998,Fighting,"THQ  ","Aki Corp.  ",0,0,1.17,0.2,0.04,0.05,1.46,https://www.vgchartz.com/games/boxart/7417741ccc.jpg,https://www.vgchartz.com/games/banners/97190806526ccc.png
938,"Mass Effect 3",PS3,2012,Role-Playing,"Electronic Arts  ","BioWare  ",0,0,0.65,0.58,0.03,0.2,1.46,https://www.vgchartz.com/games/boxart/full_mass-effect-3_896AmericaFront.jpg,https://www.vgchartz.com/games/banners/mass-effect-3_banner43.jpg
939,"Battlefield: Bad Company",X360,2008,Shooter,"Electronic Arts  ","EA Digital Illusions CE  ",8.6,0,0.81,0.46,0.04,0.15,1.46,https://www.vgchartz.com/games/boxart/full_8904735AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/battlefield-bad-company_banner12.jpg
940,"Mass Effect 2",PS3,2011,Role-Playing,"Electronic Arts  ","BioWare Edmonton  ",9.3,0,0.78,0.46,0.03,0.18,1.46,https://www.vgchartz.com/games/boxart/full_mass-effect-2_759AmericaFront.jpg,https://www.vgchartz.com/games/banners/mass-effect-2_banner85.jpg
941,Homefront,X360,2011,Shooter,"THQ  ","Kaos Studios  ",6.7,0,0.83,0.48,0.02,0.12,1.46,https://www.vgchartz.com/games/boxart/full_homefront_444AmericaFront.jpg,https://www.vgchartz.com/games/banners/homefront_banner40.png
942,"Namco Museum 64",N64,1999,Misc,"Namco  ","Mass Media  ",0,0,1.24,0.17,0.03,0.01,1.45,https://www.vgchartz.com/games/boxart/8550804ccc.jpg,https://www.vgchartz.com/games/banners/61207501473ccc.jpg
943,"One Piece Pirate Warriors",PS3,2012,Action,"Namco Bandai Games  ","Omega Force  ",0,0,0.01,0.24,0.86,0.06,1.17,https://www.vgchartz.com/games/boxart/full_3589977PALFrontccc.png,https://www.vgchartz.com/games/banners/371261463014ccc.png
944,"Resident Evil Outbreak",PS2,2004,Action,"Capcom  ","Capcom Production Studio 1  ",7.1,0,0.54,0.35,0.46,0.1,1.45,https://www.vgchartz.com/games/boxart/3125319ccc.jpg,https://www.vgchartz.com/games/banners/resident-evil-outbreak_banner38.jpg
945,"Tekken Tag Tournament 2",PS3,2012,Fighting,"Namco Bandai Games  ","Bandai Namco Games  ",0,0,0.28,0.33,0.13,0.12,0.86,https://www.vgchartz.com/games/boxart/full_2424009AmericaFrontccc.png,https://www.vgchartz.com/games/banners/tekken-tag-tournament-2_banner67.jpg
946,"The House of the Dead 2 & 3 Return",Wii,2008,Shooter,"Sega  ","Sega  ",6.5,7,0.77,0.5,0.03,0.15,1.45,https://www.vgchartz.com/games/boxart/5990330ccc.jpg,https://www.vgchartz.com/games/banners/the-house-of-the-dead-2-ampamp-3-return_banner19.jpg
947,BioShock,PS3,2008,Shooter,"2K Games  ","2K Boston / 2K Australia / 2K Marin  ",9.3,9.6,0.75,0.48,0.01,0.21,1.44,https://www.vgchartz.com/games/boxart/8018037ccc.jpg,https://www.vgchartz.com/games/banners/bioshock_banner91.jpg
948,"Captain Toad: Treasure Tracker",NS,2018,Puzzle,"Nintendo  ","Nintendo EPD  ",8.1,0,0.31,0.31,0.17,0.06,0.85,https://www.vgchartz.com/games/boxart/full_7236801AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/8896979221271ccc.png
949,"Kirby Super Star",SNES,1996,Platform,"Nintendo  ","HAL Laboratory  ",0,0,0.26,0.07,1.09,0.02,1.44,https://www.vgchartz.com/games/boxart/full_4285816AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/kirby-super-star_banner26.jpg
950,"WWE SmackDown vs Raw 2008",X360,2007,Fighting,"THQ  ","Yuke's Media Creations  ",7.3,0,0.92,0.38,0,0.13,1.43,https://www.vgchartz.com/games/boxart/5452545ccc.jpg,https://www.vgchartz.com/games/banners/wwe-smackdown-vs-raw-2008_banner79.jpg
951,"Kinect Joy Ride",X360,2010,Racing,"Microsoft Game Studios  ","Big Park  ",5.6,0,0.92,0.39,0,0.12,1.43,https://www.vgchartz.com/games/boxart/full_kinect-joy-ride_230AmericaFront.jpg,https://www.vgchartz.com/games/banners/kinect-joy-ride_banner68.jpg
