Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,card_image,full_image
2377,NCAA Football 2003,PS2,2002,Sports,EA Sports  ,EA Tiburon  ,,,1.16,0.08,,0.19,1.44,https://www.vgchartz.com/games/boxart/full_176177AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/ncaa-football-2003_banner33.jpg
2378,Frogger 2: Swampy's Revenge,PS,2000,Action,Hasbro Interactive  ,Blitz Games  ,,,0.8,0.54,,0.09,1.43,https://www.vgchartz.com/games/boxart/full_5179035AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/frogger-2-swampys-revenge_banner8.jpg
2379,WWE SmackDown vs Raw 2008,X360,2007,Fighting,THQ  ,Yuke's Media Creations  ,7.3,,0.92,0.38,0.0,0.13,1.43,https://www.vgchartz.com/games/boxart/5452545ccc.jpg,https://www.vgchartz.com/games/banners/wwe-smackdown-vs-raw-2008_banner79.jpg
2380,Smarty Pants,Wii,2007,Misc,Electronic Arts  ,EA Los Angeles  ,6.5,,0.52,0.75,,0.16,1.43,https://www.vgchartz.com/games/boxart/7299647ccc.jpg,https://www.vgchartz.com/games/banners/702321012884ccc.png
2381,Dead Space 2,PS3,2011,Shooter,Electronic Arts  ,Visceral Games  ,9.0,,0.73,0.49,,0.21,1.43,https://www.vgchartz.com/games/boxart/full_dead-space-2_998AmericaFront.jpg,https://www.vgchartz.com/games/banners/dead-space-2_banner30.jpg
2382,Kinect Joy Ride,X360,2010,Racing,Microsoft Game Studios  ,Big Park  ,5.6,,0.92,0.39,0.0,0.12,1.43,https://www.vgchartz.com/games/boxart/full_kinect-joy-ride_230AmericaFront.jpg,https://www.vgchartz.com/games/banners/kinect-joy-ride_banner68.jpg
2383,Tales of Phantasia,All,1995,Role-Playing,Namco  ,Wolf Team  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_4365652AmericaFrontccc.png,https://www.vgchartz.com/games/banners/5197841227761ccc.png
2384,Disney's DuckTales,GB,1990,Platform,Capcom  ,Capcom  ,,,0.82,0.23,0.35,0.03,1.43,https://www.vgchartz.com/games/boxart/full_disneys-ducktales_95AmericaFront.jpg,https://www.vgchartz.com/games/banners/disneys-ducktales_banner19.jpg
2385,Style Savvy: Trendsetters,3DS,2012,Simulation,Nintendo  ,syn Sophia  ,,,0.16,0.03,0.54,0.02,0.75,https://www.vgchartz.com/games/boxart/full_8651461AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/754724171040ccc.png
2386,The Legend of Zelda: Twilight Princess,GC,2006,Adventure,Nintendo  ,Nintendo EAD  ,9.5,,1.15,0.36,0.04,0.04,1.59,https://www.vgchartz.com/games/boxart/7566961ccc.jpg,https://www.vgchartz.com/games/banners/the-legend-of-zelda-twilight-princess_banner88.jpg
2387,Classic NES Series: Super Mario Bros.,GBA,2004,Platform,Nintendo  ,Nintendo  ,,,,,1.39,0.03,1.43,https://www.vgchartz.com/games/boxart/1647813ccc.jpg,https://www.vgchartz.com/games/banners/878009826550ccc.png
2388,Triple Play 2000,PS,1999,Sports,EA Sports  ,Treyarch  ,,,0.79,0.54,,0.09,1.43,https://www.vgchartz.com/games/boxart/full_3572522AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/93443752533ccc.png
2389,South Park: The Fractured But Whole,PS4,2017,Role-Playing,Ubisoft  ,Ubisoft San Francisco  ,,,0.62,0.57,,0.24,1.43,https://www.vgchartz.com/games/boxart/full_5007495AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/86465785736ccc.jpg
2390,Hasbro Family Game Night,Wii,2008,Misc,Electronic Arts  ,EA Bright Light  ,,,0.96,0.34,,0.13,1.43,https://www.vgchartz.com/games/boxart/full_92244AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/hasbro-family-game-night_banner73.jpg
2391,SoulCalibur III,PS2,2005,Fighting,Namco  ,Namco  ,8.5,,0.74,0.15,0.13,0.05,1.07,https://www.vgchartz.com/games/boxart/full_4871038AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/soulcalibur-iii_banner85.jpg
2392,Cabela's Big Game Hunter,PS2,2002,Sports,Activision  ,Sand Grain Studios  ,,,0.7,0.54,,0.18,1.42,https://www.vgchartz.com/games/boxart/337682ccc.jpg,https://www.vgchartz.com/games/banners/cabelas-big-game-hunter_banner96.jpg
2393,NBA Live 06 (Weekly american sales),PS2,2005,Sports,EA Sports  ,EA Canada  ,,,1.35,0.05,,0.02,1.42,https://www.vgchartz.com/games/boxart/full_1295732AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/nba-live-06-weekly-american-sales_banner38.jpg
2394,Middle-Earth: Shadow of Mordor,XOne,2014,Action,Warner Bros. Interactive Entertainment  ,Monolith Productions  ,,,0.77,0.52,0.01,0.12,1.42,https://www.vgchartz.com/games/boxart/full_388041AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/742926977127ccc.png
2395,NFL Street,PS2,2004,Sports,EA Sports BIG   ,EA Tiburon  ,,,1.15,0.08,,0.19,1.42,https://www.vgchartz.com/games/boxart/6243817ccc.jpg,https://www.vgchartz.com/games/banners/nfl-street_banner56.jpg
2396,Pokémon XD: Gale of Darkness,GC,2005,Role-Playing,Nintendo  ,Genius Sonority Inc.  ,6.9,,0.71,0.19,0.31,0.03,1.25,https://www.vgchartz.com/games/boxart/425265ccc.jpg,https://www.vgchartz.com/games/banners/43445771770ccc.png
2397,R.B.I. Baseball 2,NES,1990,Sports,Tengen  ,Namco  ,,,0.12,,1.3,,1.42,https://www.vgchartz.com/games/boxart/full_3303090AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/90871186256ccc.jpg
2398,Sonic Heroes,GC,2004,Platform,Sega  ,Sonic Team  ,7.2,,1.05,0.44,0.06,0.04,1.6,https://www.vgchartz.com/games/boxart/3018816ccc.jpg,https://www.vgchartz.com/games/banners/sonic-heroes_banner1.jpg
2399,Super Metroid,SNES,1994,Adventure,Nintendo  ,Intelligent Systems  ,8.0,,0.57,0.12,0.71,0.02,1.42,https://www.vgchartz.com/games/boxart/7182723ccc.jpg,https://www.vgchartz.com/games/banners/super-metroid_banner47.jpg
2400,LEGO Batman 2: DC Super Heroes,Wii,2012,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.9,0.4,,0.12,1.42,https://www.vgchartz.com/games/boxart/full_1840498AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/981015370698ccc.jpg
2401,Tiger Woods PGA Tour 09 All-Play,Wii,2008,Sports,EA Sports  ,EA Tiburon  ,,,0.8,0.48,,0.14,1.42,https://www.vgchartz.com/games/boxart/full_6032874AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/tiger-woods-pga-tour-09-all-play_banner41.jpg
2402,Medal of Honor: Warfighter,PS3,2012,Shooter,Electronic Arts  ,Danger Close Games  ,,,0.49,0.64,0.06,0.23,1.42,https://www.vgchartz.com/games/boxart/full_3563703AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/487140570422ccc.jpg
2403,UFC Undisputed 2010,PS3,2010,Fighting,THQ  ,Yuke's Future Media Creators  ,8.4,,0.8,0.4,0.02,0.19,1.42,https://www.vgchartz.com/games/boxart/full_3106619AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/ufc-undisputed-2010_banner48.jpg
2404,Rayman Raving Rabbids,Wii,2006,Misc,Ubisoft  ,Ubisoft Montpellier  ,7.5,,1.22,0.07,0.02,0.11,1.42,https://www.vgchartz.com/games/boxart/full_6967302AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/rayman-raving-rabbids_banner30.jpg
2405,Injustice: Gods Among Us,X360,2013,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,0.97,0.31,,0.14,1.42,https://www.vgchartz.com/games/boxart/full_9728369AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/899356071001ccc.jpg
2406,Yu-Gi-Oh! The Duelists of the Roses,PS2,2003,Action,Konami  ,Konami  ,7.0,,1.07,0.35,,,1.41,https://www.vgchartz.com/games/boxart/full_7773841AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/yu-gi-oh-the-duelists-of-the-roses_banner61.jpg
2407,LEGO Star Wars: The Video Game,GC,2005,Action,Eidos Interactive  ,Traveller's Tales  ,7.9,,1.09,0.28,,0.04,1.41,https://www.vgchartz.com/games/boxart/full_1021105AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/lego-star-wars-the-video-game_banner84.jpg
2408,Hello Kitty Party,DS,2009,Misc,Majesco  ,Barnstorm Games  ,,,0.78,0.51,,0.13,1.41,https://www.vgchartz.com/games/boxart/full_4033640AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/hello-kitty-party_banner28.jpg
2409,LEGO Star Wars II: The Original Trilogy,PSP,2006,Action,LucasArts  ,Traveller's Tales  ,8.4,,0.58,0.51,,0.32,1.41,https://www.vgchartz.com/games/boxart/442847ccc.jpg,https://www.vgchartz.com/games/banners/lego-star-wars-ii-the-original-trilogy_banner84.jpg
2410,Metroid Prime 3: Corruption,Wii,2007,Shooter,Nintendo  ,Retro Studios  ,9.0,9.4,0.89,0.74,0.07,0.09,1.79,https://www.vgchartz.com/games/boxart/full_4391412AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/metroid-prime-3-corruption_banner34.png
2411,Style Savvy: Fashion Forward,3DS,2016,Simulation,Nintendo  ,syn Sophia  ,6.5,,0.08,0.67,0.03,0.05,0.83,https://www.vgchartz.com/games/boxart/full_3246005AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/445657186086ccc.jpg
2412,The Lion King,GEN,1994,Action,Virgin Interactive  ,Westwood Studios  ,,,0.97,0.37,0.03,0.05,1.41,https://www.vgchartz.com/games/boxart/4081081ccc.jpg,https://www.vgchartz.com/games/banners/the-lion-king_banner64.jpg
2413,Tomb Raider Chronicles,All,2000,Action-Adventure,Eidos Interactive  ,Core Design  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_2527120AmericaFrontccc.png,https://www.vgchartz.com/games/banners/6186428227637ccc.png
2414,LEGO Indiana Jones 2: The Adventure Continues,Wii,2009,Adventure,LucasArts  ,Traveller's Tales  ,7.5,,0.9,0.38,,0.13,1.41,https://www.vgchartz.com/games/boxart/full_5869279AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/lego-indiana-jones-2-the-adventure-continues_banner98.jpg
2415,Knockout Kings 2000,PS,1999,Fighting,EA Sports  ,EA Sports  ,,,1.02,0.34,,0.05,1.41,https://www.vgchartz.com/games/boxart/full_4134357AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/knockout-kings-2000_banner60.jpg
2416,Twisted Metal: Black,PS2,2001,Racing,Sony Computer Entertainment  ,Incognito Inc.  ,8.9,,1.19,0.17,,0.05,1.41,https://www.vgchartz.com/games/boxart/3018787ccc.jpg,https://www.vgchartz.com/games/banners/twisted-metal-black_banner72.jpg
2417,NASCAR 2005: Chase for the Cup,PS2,2004,Racing,EA Sports  ,EA Tiburon  ,,,0.69,0.54,,0.18,1.41,https://www.vgchartz.com/games/boxart/full_530321AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/nascar-2005-chase-for-the-cup_banner48.jpg
2418,Fight Night Round 4,X360,2009,Fighting,EA Sports  ,EA Canada  ,8.7,,0.95,0.33,,0.13,1.4,https://www.vgchartz.com/games/boxart/full_fight-night-round-4_9AmericaFront.jpg,https://www.vgchartz.com/games/banners/fight-night-round-4_banner33.jpg
2419,Spider-Man: The Movie,XB,2002,Action,Activision  ,Treyarch  ,7.7,,1.07,0.28,,0.05,1.4,https://www.vgchartz.com/games/boxart/2125308ccc.jpg,https://www.vgchartz.com/games/banners/spider-man-the-movie_banner46.png
2420,Dead Space,X360,2008,Shooter,Electronic Arts  ,EA Redwood Shores  ,8.9,,0.89,0.39,,0.13,1.4,https://www.vgchartz.com/games/boxart/full_809683AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/dead-space_banner85.png
2421,Need for Speed: Undercover,PS2,2008,Racing,Electronic Arts  ,EA Vancouver  ,,,0.38,0.08,0.03,0.93,1.4,https://www.vgchartz.com/games/boxart/903634ccc.jpg,https://www.vgchartz.com/games/banners/need-for-speed-undercover_banner55.png
2422,2Xtreme,PS,1996,Sports,Sony Computer Entertainment  ,SCEA  ,8.3,,1.15,0.2,,0.05,1.4,https://www.vgchartz.com/games/boxart/9301166ccc.jpg,https://www.vgchartz.com/games/banners/2xtreme_banner19.png
2423,Anno 2070,PC,2011,Strategy,Ubisoft  ,Blue Byte Studio  ,8.7,,,1.14,,0.26,1.4,https://www.vgchartz.com/games/boxart/full_anno-2070_804AmericaFront.jpg,https://www.vgchartz.com/games/banners/anno-2070_banner28.jpg
2424,Sonic Advance 3,GBA,2004,Platform,THQ  ,Dimps Corporation / Sonic Team  ,,,0.74,0.52,0.08,0.06,1.4,https://www.vgchartz.com/games/boxart/1545824ccc.jpg,https://www.vgchartz.com/games/banners/sonic-advance-3_banner23.jpg
2425,1942,Series,1984,Shooter,Capcom  ,Capcom  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_5619648AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/5260035226059ccc.png
2426,Alone in the Dark: The New Nightmare,All,2001,Action-Adventure,Infogrames  ,Darkworks  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_605798AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/7613363228520ccc.png
2427,Bravely Default: Flying Fairy,3DS,2014,Role-Playing,Nintendo  ,Square Enix  ,8.2,,0.5,0.34,0.49,0.08,1.41,https://www.vgchartz.com/games/boxart/full_3643743AmericaFrontccc.png,https://www.vgchartz.com/games/banners/bravely-default-flying-fairy_banner73.jpg
2428,Darksiders II,All,2012,Action-Adventure,THQ  ,Vigil Games  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_2703218AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/3412852228020ccc.png
2429,Dead Rising 2: Off the Record,All,2011,Action-Adventure,Capcom  ,Capcom  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_5520859AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/7261595227477ccc.png
2430,Demon’s Souls,PS5,2020,Action-Adventure,Sony Interactive Entertainment  ,Bluepoint Games  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_1612992AmericaFrontccc.png,https://www.vgchartz.com/games/banners/9913842226679ccc.png
2431,Dragon Quest III: Soshite Densetsu e...,SNES,1996,Role-Playing,Enix  ,Heart Beat  ,,,,,1.36,0.0,1.36,https://www.vgchartz.com/games/boxart/full_2437365JapanFrontccc.jpg,https://www.vgchartz.com/games/banners/70528046240ccc.jpg
2432,Final Fantasy III,NES,1990,Role-Playing,Square  ,Square  ,,,,,1.39,0.01,1.4,https://www.vgchartz.com/games/boxart/full_9542991JapanFrontccc.jpg,https://www.vgchartz.com/games/banners/final-fantasy-iii_banner0.jpg
2433,Frostpunk,PC,2018,Strategy,11 bit studios  ,11 bit studios  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_942623AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/1355835223435ccc.png
2434,Gran Turismo 4 Prologue,PS2,2004,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,,,,0.47,0.77,0.17,1.41,https://www.vgchartz.com/games/boxart/full_815664JapanFrontccc.jpg,https://www.vgchartz.com/games/banners/gran-turismo-4-prologue_banner64.jpg
2435,Marvel vs. Capcom 2: New Age Of Heroes,All,2000,Fighting,Capcom  ,Capcom  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_2907330AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/4853377227475ccc.png
2436,Mega Man 11,All,2018,Platform,Capcom  ,Capcom  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_8686401AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/6761474227471ccc.png
2437,Nioh 2,PS4,2020,Action,Sony Interactive Entertainment  ,Team Ninja  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_8051823AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/525911222795ccc.png
2438,Phoenix Wright: Ace Attorney Trilogy,All,2014,Adventure,Capcom  ,Capcom  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_2657805AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/8773960228201ccc.png
2439,Pokémon Rumble Blast,3DS,2011,Action,Nintendo  ,Ambrella  ,5.3,,0.47,0.26,0.35,0.07,1.15,https://www.vgchartz.com/games/boxart/full_pokemon-rumble-blast_685AmericaFront.jpg,https://www.vgchartz.com/games/banners/pokemon-rumble-blast_banner8.jpg
2440,Puyo Puyo Tetris,All,2017,Puzzle,Sega  ,Sonic Team  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_7445844AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/2695952228824ccc.png
2441,Resident Evil - Code: Veronica X,PS2,2001,Action,Capcom  ,Capcom  ,8.4,,1.08,0.7,0.34,0.21,2.34,https://www.vgchartz.com/games/boxart/8279816ccc.jpg,https://www.vgchartz.com/games/banners/resident-evil-code-veronica-x_banner12.png
2442,Star Ocean: Till The End of Time,PS2,2004,Role-Playing,Square Enix  ,tri-Ace  ,7.8,,0.8,0.21,0.55,0.15,1.72,https://www.vgchartz.com/games/boxart/full_1621398AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/star-ocean-till-the-end-of-time_banner24.jpg
2443,The Witcher 3: Complete Edition,NS,2019,Role-Playing,CD Projekt Red Studio  ,CD Projekt Red Studio  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_7228924AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/7576335225069ccc.png
2444,Tom Clancy's Ghost Recon 2,All,2004,Shooter,Ubisoft  ,Red Storm Entertainment  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_9974139AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/5102544227717ccc.png
2445,Colin McRae Rally 3,PS2,2003,Racing,Codemasters  ,Codemasters  ,,,0.03,1.05,0.02,0.3,1.4,https://www.vgchartz.com/games/boxart/6299439ccc.jpg,https://www.vgchartz.com/games/banners/colin-mcrae-rally-3_banner25.png
2446,Batman: Arkham Knight,PC,2015,Action,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,,,0.1,0.04,,0.01,0.15,https://www.vgchartz.com/games/boxart/full_2938427PALFrontccc.jpg,https://www.vgchartz.com/games/banners/824840079435ccc.png
2447,No Man's Sky,PC,2016,Action-Adventure,Hello Games  ,Hello Games  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_4186961AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/34484384664ccc.jpeg
2448,Madden NFL 2002,PS,2001,Sports,EA Sports  ,EA Sports  ,,,0.78,0.53,,0.09,1.39,https://www.vgchartz.com/games/boxart/full_6446033AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/madden-nfl-2002_banner48.jpg
2449,The Sims 4,PS4,2017,Simulation,Electronic Arts  ,Maxis  ,,,0.44,0.72,0.01,0.22,1.39,https://www.vgchartz.com/games/boxart/full_4695890AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/2645948192885ccc.jpg
2450,Street Fighter V,PS4,2016,Fighting,Capcom  ,Capcom  ,,,0.64,0.42,0.12,0.22,1.39,https://www.vgchartz.com/games/boxart/full_8504839AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/122010884927ccc.png
2451,Spintires,PC,2014,Misc,Unknown  ,Unknown  ,,,,0.01,,0.0,0.01,https://www.vgchartz.com/games/boxart/full_5206589AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/25239882771ccc.png
2452,Toy Story 3: The Video Game,Wii,2010,Action,Disney Interactive Studios  ,Avalanche Software  ,,,0.63,0.62,,0.14,1.39,https://www.vgchartz.com/games/boxart/full_938056AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/toy-story-3-the-video-game_banner38.jpg
2453,Sonic Generations,X360,2011,Platform,Sega  ,Sonic Team  ,7.7,,0.71,0.54,0.0,0.13,1.39,https://www.vgchartz.com/games/boxart/full_sonic-generations_773AmericaFront.jpg,https://www.vgchartz.com/games/banners/sonic-generations_banner15.jpg
2454,Ace Combat 6: Fires of Liberation,X360,2007,Simulation,Namco Bandai  ,Namco Bandai Games  ,8.1,,0.69,0.04,0.22,0.07,1.01,https://www.vgchartz.com/games/boxart/1904663ccc.jpg,https://www.vgchartz.com/games/banners/ace-combat-6-fires-of-liberation_banner22.png
2455,NBA Jam,SNES,1994,Sports,Acclaim Entertainment  ,Iguana Entertainment  ,,,1.19,0.16,,0.03,1.39,https://www.vgchartz.com/games/boxart/6980834ccc.jpg,https://www.vgchartz.com/games/banners/nba-jam_banner49.jpg
2456,Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,1992,Action,Konami  ,Konami  ,,,1.05,0.17,0.15,0.02,1.39,https://www.vgchartz.com/games/boxart/9890373ccc.jpg,https://www.vgchartz.com/games/banners/teenage-mutant-ninja-turtles-iii-the-manhattan-project_banner38.jpg
2457,Battlefield 4,PC,2013,Shooter,Electronic Arts  ,EA DICE  ,,,0.44,0.85,,0.1,1.39,https://www.vgchartz.com/games/boxart/full_6969844AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/844181571509ccc.png
2458,Assassin's Creed Odyssey,XOne,2018,Action-Adventure,Ubisoft  ,Ubisoft Quebec  ,,,0.91,0.35,,0.13,1.39,https://www.vgchartz.com/games/boxart/full_4256270AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/7963156222150ccc.png
2459,Hannah Montana: Spotlight World Tour,Wii,2007,Action,Disney Interactive Studios  ,Avalanche Software  ,,,0.87,0.38,,0.13,1.39,https://www.vgchartz.com/games/boxart/full_2785243AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/hannah-montana-spotlight-world-tour_banner58.jpg
2460,Bakugan: Battle Brawlers,DS,2009,Action,Activision  ,MTO  ,6.4,,1.26,0.02,,0.1,1.38,https://www.vgchartz.com/games/boxart/full_3902291AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/bakugan-battle-brawlers_banner36.jpg
2461,The Room Three,All,2015,Puzzle,Fireproof Games  ,Fireproof Games  ,,,,,,,,https://www.vgchartz.com/games/boxart/full_7468364AmericaFrontccc.png,https://www.vgchartz.com/games/banners/2050608227948ccc.png
2462,Far Cry 2,PS3,2008,Shooter,Ubisoft  ,Ubisoft Montreal  ,8.4,,0.43,0.69,0.01,0.26,1.38,https://www.vgchartz.com/games/boxart/full_2653111AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/far-cry-2_banner45.jpg
2463,True Crime: Streets of LA,XB,2003,Action,Activision  ,Luxoflux  ,,,0.96,0.37,,0.05,1.38,https://www.vgchartz.com/games/boxart/7255090ccc.jpg,https://www.vgchartz.com/games/banners/true-crime-streets-of-la_banner62.jpg
2464,Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix  ,Eidos Montreal  ,8.8,,0.77,0.47,0.02,0.12,1.38,https://www.vgchartz.com/games/boxart/full_deus-ex-human-revolution_144AmericaFront.jpg,https://www.vgchartz.com/games/banners/deus-ex-human-revolution_banner22.jpg
